Merchant_ID,Merchant_Name,Industry,Onboarding_Date
MERCH4271,Business_4271,Technology,2023-04-24
MERCH4272,Business_4272,Technology,2022-08-18
MERCH4273,Business_4273,Services,2022-09-20
MERCH4274,Business_4274,Technology,2021-12-23
MERCH4275,Business_4275,Services,2024-01-23
MERCH4276,Business_4276,Healthcare,2022-04-15
MERCH4277,Business_4277,Retail,2022-05-15
MERCH4278,Business_4278,Healthcare,2023-10-18
MERCH4279,Business_4279,Education,2023-09-14
MERCH4280,Business_4280,Education,2023-09-22
MERCH4281,Business_4281,Technology,2024-02-18
MERCH4282,Business_4282,Technology,2022-03-03
MERCH4283,Business_4283,Retail,2023-11-25
MERCH4284,Business_4284,Services,2021-07-14
MERCH4285,Business_4285,Retail,2022-10-04
MERCH4286,Business_4286,Retail,2022-10-08
MERCH4287,Business_4287,Retail,2023-07-14
MERCH4288,Business_4288,Technology,2022-05-22
MERCH4289,Business_4289,Healthcare,2022-06-02
MERCH4290,Business_4290,Retail,2022-05-11
MERCH4291,Business_4291,Education,2024-01-01
MERCH4292,Business_4292,Healthcare,2024-01-06
MERCH4293,Business_4293,Retail,2023-10-05
MERCH4294,Business_4294,Services,2023-01-23
MERCH4295,Business_4295,Technology,2024-04-22
MERCH4296,Business_4296,Technology,2024-06-30
MERCH4297,Business_4297,Services,2022-03-11
MERCH4298,Business_4298,Healthcare,2023-06-21
MERCH4299,Business_4299,Healthcare,2023-05-08
MERCH4300,Business_4300,Healthcare,2022-12-13
MERCH4301,Business_4301,Technology,2023-11-19
MERCH4302,Business_4302,Technology,2024-01-14
MERCH4303,Business_4303,Services,2023-06-29
MERCH4304,Business_4304,Services,2022-08-16
MERCH4305,Business_4305,Retail,2023-05-30
MERCH4306,Business_4306,Retail,2023-01-07
MERCH4307,Business_4307,Services,2022-11-14
MERCH4308,Business_4308,Healthcare,2024-04-07
MERCH4309,Business_4309,Retail,2024-04-29
MERCH4310,Business_4310,Retail,2021-08-16
MERCH4311,Business_4311,Services,2024-06-04
MERCH4312,Business_4312,Education,2022-04-05
MERCH4313,Business_4313,Healthcare,2024-02-19
MERCH4314,Business_4314,Technology,2023-08-13
MERCH4315,Business_4315,Education,2022-06-13
MERCH4316,Business_4316,Technology,2023-07-28
MERCH4317,Business_4317,Technology,2022-06-29
MERCH4318,Business_4318,Education,2024-03-17
MERCH4319,Business_4319,Education,2021-12-28
MERCH4320,Business_4320,Retail,2022-12-08
MERCH4321,Business_4321,Education,2022-02-27
MERCH4322,Business_4322,Education,2022-11-18
MERCH4323,Business_4323,Retail,2023-08-15
MERCH4324,Business_4324,Healthcare,2021-09-02
MERCH4325,Business_4325,Services,2023-07-17
MERCH4326,Business_4326,Retail,2022-05-04
MERCH4327,Business_4327,Education,2022-10-27
MERCH4328,Business_4328,Healthcare,2022-03-25
MERCH4329,Business_4329,Technology,2023-07-12
MERCH4330,Business_4330,Education,2023-03-03
MERCH4331,Business_4331,Education,2022-01-16
MERCH4332,Business_4332,Retail,2021-11-16
MERCH4333,Business_4333,Technology,2022-01-18
MERCH4334,Business_4334,Services,2022-09-25
MERCH4335,Business_4335,Healthcare,2023-12-06
MERCH4336,Business_4336,Technology,2023-09-08
MERCH4337,Business_4337,Healthcare,2023-04-27
MERCH4338,Business_4338,Retail,2022-01-01
MERCH4339,Business_4339,Healthcare,2024-05-23
MERCH4340,Business_4340,Retail,2023-11-18
MERCH4341,Business_4341,Education,2023-05-30
MERCH4342,Business_4342,Retail,2023-04-18
MERCH4343,Business_4343,Technology,2024-03-04
MERCH4344,Business_4344,Technology,2023-05-21
MERCH4345,Business_4345,Retail,2021-08-15
MERCH4346,Business_4346,Services,2022-05-02
MERCH4347,Business_4347,Education,2023-04-08
MERCH4348,Business_4348,Services,2022-10-16
MERCH4349,Business_4349,Healthcare,2023-09-12
MERCH4350,Business_4350,Retail,2023-05-12
MERCH4351,Business_4351,Education,2021-11-07
MERCH4352,Business_4352,Education,2023-02-26
MERCH4353,Business_4353,Healthcare,2022-03-18
MERCH4354,Business_4354,Services,2023-05-26
MERCH4355,Business_4355,Services,2022-09-12
MERCH4356,Business_4356,Retail,2022-12-31
MERCH4357,Business_4357,Services,2023-05-20
MERCH4358,Business_4358,Technology,2022-03-15
MERCH4359,Business_4359,Education,2024-01-02
MERCH4360,Business_4360,Technology,2022-02-05
MERCH4361,Business_4361,Services,2022-02-02
MERCH4362,Business_4362,Technology,2024-04-19
MERCH4363,Business_4363,Education,2023-09-29
MERCH4364,Business_4364,Services,2022-12-09
MERCH4365,Business_4365,Retail,2022-06-19
MERCH4366,Business_4366,Services,2023-07-27
MERCH4367,Business_4367,Retail,2022-10-29
MERCH4368,Business_4368,Technology,2021-12-24
MERCH4369,Business_4369,Technology,2023-01-19
MERCH4370,Business_4370,Healthcare,2024-06-29
MERCH4371,Business_4371,Retail,2021-09-23
MERCH4372,Business_4372,Retail,2022-05-03
MERCH4373,Business_4373,Healthcare,2022-04-19
MERCH4374,Business_4374,Services,2023-09-03
MERCH4375,Business_4375,Technology,2021-07-10
MERCH4376,Business_4376,Technology,2022-09-30
MERCH4377,Business_4377,Healthcare,2021-11-09
MERCH4378,Business_4378,Healthcare,2023-11-16
MERCH4379,Business_4379,Healthcare,2022-06-30
MERCH4380,Business_4380,Services,2022-12-28
MERCH4381,Business_4381,Technology,2022-10-18
MERCH4382,Business_4382,Healthcare,2023-12-14
MERCH4383,Business_4383,Education,2022-11-15
MERCH4384,Business_4384,Education,2022-08-01
MERCH4385,Business_4385,Technology,2023-09-29
MERCH4386,Business_4386,Education,2021-07-24
MERCH4387,Business_4387,Technology,2023-04-11
MERCH4388,Business_4388,Services,2022-07-26
MERCH4389,Business_4389,Education,2021-12-08
MERCH4390,Business_4390,Technology,2023-08-13
MERCH4391,Business_4391,Technology,2024-06-19
MERCH4392,Business_4392,Retail,2021-10-18
MERCH4393,Business_4393,Technology,2024-06-10
MERCH4394,Business_4394,Education,2022-10-09
MERCH4395,Business_4395,Healthcare,2021-11-16
MERCH4396,Business_4396,Healthcare,2024-04-01
MERCH4397,Business_4397,Education,2022-08-09
MERCH4398,Business_4398,Retail,2022-12-28
MERCH4399,Business_4399,Technology,2024-07-01
MERCH4400,Business_4400,Services,2023-03-07
MERCH4401,Business_4401,Healthcare,2022-09-25
MERCH4402,Business_4402,Healthcare,2021-10-24
MERCH4403,Business_4403,Healthcare,2022-12-18
MERCH4404,Business_4404,Retail,2022-05-02
MERCH4405,Business_4405,Retail,2023-03-25
MERCH4406,Business_4406,Education,2023-06-21
MERCH4407,Business_4407,Healthcare,2022-07-22
MERCH4408,Business_4408,Technology,2022-11-23
MERCH4409,Business_4409,Education,2023-04-15
MERCH4410,Business_4410,Technology,2024-03-19
MERCH4411,Business_4411,Education,2024-06-09
MERCH4412,Business_4412,Retail,2023-11-02
MERCH4413,Business_4413,Retail,2021-09-07
MERCH4414,Business_4414,Services,2021-12-25
MERCH4415,Business_4415,Technology,2022-08-27
MERCH4416,Business_4416,Retail,2023-01-23
MERCH4417,Business_4417,Services,2024-01-15
MERCH4418,Business_4418,Education,2022-04-07
MERCH4419,Business_4419,Education,2022-01-30
MERCH4420,Business_4420,Education,2022-09-08
MERCH4421,Business_4421,Technology,2022-03-08
MERCH4422,Business_4422,Education,2024-04-25
MERCH4423,Business_4423,Retail,2023-11-20
MERCH4424,Business_4424,Services,2022-06-03
MERCH4425,Business_4425,Education,2023-04-06
MERCH4426,Business_4426,Retail,2023-09-21
MERCH4427,Business_4427,Services,2023-02-13
MERCH4428,Business_4428,Retail,2024-05-05
MERCH4429,Business_4429,Technology,2022-02-16
MERCH4430,Business_4430,Services,2023-10-02
MERCH4431,Business_4431,Services,2023-08-16
MERCH4432,Business_4432,Technology,2022-11-27
MERCH4433,Business_4433,Services,2022-07-27
MERCH4434,Business_4434,Technology,2022-04-26
MERCH4435,Business_4435,Technology,2024-05-13
MERCH4436,Business_4436,Technology,2023-01-25
MERCH4437,Business_4437,Retail,2022-10-07
MERCH4438,Business_4438,Technology,2023-10-23
MERCH4439,Business_4439,Education,2021-12-03
MERCH4440,Business_4440,Technology,2022-03-26
MERCH4441,Business_4441,Healthcare,2023-04-12
MERCH4442,Business_4442,Education,2022-07-18
MERCH4443,Business_4443,Technology,2022-01-29
MERCH4444,Business_4444,Services,2023-05-30
MERCH4445,Business_4445,Technology,2022-06-21
MERCH4446,Business_4446,Retail,2022-07-05
MERCH4447,Business_4447,Technology,2021-10-09
MERCH4448,Business_4448,Healthcare,2022-05-11
MERCH4449,Business_4449,Technology,2023-09-28
MERCH4450,Business_4450,Services,2023-05-20
MERCH4451,Business_4451,Healthcare,2022-09-27
MERCH4452,Business_4452,Healthcare,2024-03-18
MERCH4453,Business_4453,Education,2021-12-10
MERCH4454,Business_4454,Retail,2022-01-24
MERCH4455,Business_4455,Education,2022-11-16
MERCH4456,Business_4456,Healthcare,2024-05-21
MERCH4457,Business_4457,Services,2023-06-05
MERCH4458,Business_4458,Technology,2022-04-02
MERCH4459,Business_4459,Services,2021-11-04
MERCH4460,Business_4460,Retail,2023-02-26
MERCH4461,Business_4461,Technology,2022-10-25
MERCH4462,Business_4462,Retail,2021-12-31
MERCH4463,Business_4463,Healthcare,2021-09-21
MERCH4464,Business_4464,Technology,2022-05-25
MERCH4465,Business_4465,Healthcare,2023-06-01
MERCH4466,Business_4466,Education,2023-01-12
MERCH4467,Business_4467,Technology,2024-03-02
MERCH4468,Business_4468,Services,2023-03-05
MERCH4469,Business_4469,Technology,2022-04-17
MERCH4470,Business_4470,Retail,2021-10-18
MERCH4471,Business_4471,Education,2021-09-06
MERCH4472,Business_4472,Retail,2022-09-11
MERCH4473,Business_4473,Education,2022-04-08
MERCH4474,Business_4474,Education,2022-10-04
MERCH4475,Business_4475,Healthcare,2022-05-15
MERCH4476,Business_4476,Retail,2022-04-19
MERCH4477,Business_4477,Healthcare,2021-12-05
MERCH4478,Business_4478,Education,2024-02-29
MERCH4479,Business_4479,Technology,2024-01-22
MERCH4480,Business_4480,Technology,2024-05-23
MERCH4481,Business_4481,Healthcare,2022-09-18
MERCH4482,Business_4482,Services,2023-06-25
MERCH4483,Business_4483,Retail,2023-09-07
MERCH4484,Business_4484,Education,2022-10-18
MERCH4485,Business_4485,Retail,2023-10-12
MERCH4486,Business_4486,Technology,2022-12-13
MERCH4487,Business_4487,Healthcare,2023-12-12
MERCH4488,Business_4488,Education,2022-10-20
MERCH4489,Business_4489,Services,2022-10-29
MERCH4490,Business_4490,Healthcare,2021-11-27
MERCH4491,Business_4491,Technology,2021-08-23
MERCH4492,Business_4492,Services,2023-06-26
MERCH4493,Business_4493,Services,2023-02-28
MERCH4494,Business_4494,Education,2021-09-05
MERCH4495,Business_4495,Technology,2022-06-17
MERCH4496,Business_4496,Retail,2022-06-24
MERCH4497,Business_4497,Services,2022-03-04
MERCH4498,Business_4498,Healthcare,2022-02-18
MERCH4499,Business_4499,Retail,2023-09-16
MERCH4500,Business_4500,Services,2024-05-20
MERCH4501,Business_4501,Services,2023-06-12
MERCH4502,Business_4502,Education,2022-01-30
MERCH4503,Business_4503,Healthcare,2022-06-02
MERCH4504,Business_4504,Education,2022-09-07
MERCH4505,Business_4505,Retail,2023-10-23
MERCH4506,Business_4506,Education,2023-07-07
MERCH4507,Business_4507,Technology,2023-10-04
MERCH4508,Business_4508,Technology,2022-07-26
MERCH4509,Business_4509,Education,2023-05-18
MERCH4510,Business_4510,Education,2021-12-30
MERCH4511,Business_4511,Healthcare,2022-12-10
MERCH4512,Business_4512,Education,2022-03-07
MERCH4513,Business_4513,Services,2022-07-22
MERCH4514,Business_4514,Services,2023-06-15
MERCH4515,Business_4515,Education,2021-11-21
MERCH4516,Business_4516,Education,2023-03-20
MERCH4517,Business_4517,Services,2022-02-02
MERCH4518,Business_4518,Education,2023-12-06
MERCH4519,Business_4519,Education,2021-07-14
MERCH4520,Business_4520,Services,2023-11-24
MERCH4521,Business_4521,Services,2023-06-01
MERCH4522,Business_4522,Technology,2024-01-26
MERCH4523,Business_4523,Retail,2022-11-07
MERCH4524,Business_4524,Retail,2021-10-12
MERCH4525,Business_4525,Healthcare,2021-07-27
MERCH4526,Business_4526,Technology,2022-07-12
MERCH4527,Business_4527,Services,2022-08-08
MERCH4528,Business_4528,Retail,2022-05-28
MERCH4529,Business_4529,Healthcare,2021-08-13
MERCH4530,Business_4530,Healthcare,2023-10-17
MERCH4531,Business_4531,Retail,2023-07-09
MERCH4532,Business_4532,Retail,2023-03-02
MERCH4533,Business_4533,Healthcare,2023-10-13
MERCH4534,Business_4534,Education,2022-04-28
MERCH4535,Business_4535,Technology,2023-12-09
MERCH4536,Business_4536,Retail,2023-11-18
MERCH4537,Business_4537,Services,2022-07-26
MERCH4538,Business_4538,Retail,2022-07-27
MERCH4539,Business_4539,Technology,2021-10-13
MERCH4540,Business_4540,Services,2022-01-03
MERCH4541,Business_4541,Retail,2023-06-17
MERCH4542,Business_4542,Services,2023-03-28
MERCH4543,Business_4543,Retail,2022-10-08
MERCH4544,Business_4544,Retail,2023-03-04
MERCH4545,Business_4545,Services,2022-08-02
MERCH4546,Business_4546,Technology,2023-11-24
MERCH4547,Business_4547,Services,2022-12-16
MERCH4548,Business_4548,Education,2024-05-21
MERCH4549,Business_4549,Healthcare,2021-12-20
MERCH4550,Business_4550,Services,2022-10-18
MERCH4551,Business_4551,Healthcare,2022-01-02
MERCH4552,Business_4552,Technology,2024-06-22
MERCH4553,Business_4553,Retail,2023-06-18
MERCH4554,Business_4554,Healthcare,2022-06-23
MERCH4555,Business_4555,Healthcare,2022-12-14
MERCH4556,Business_4556,Retail,2024-01-26
MERCH4557,Business_4557,Healthcare,2024-05-06
MERCH4558,Business_4558,Services,2021-08-08
MERCH4559,Business_4559,Healthcare,2021-11-14
MERCH4560,Business_4560,Services,2024-03-19
MERCH4561,Business_4561,Retail,2023-03-14
MERCH4562,Business_4562,Retail,2023-09-06
MERCH4563,Business_4563,Education,2024-01-08
MERCH4564,Business_4564,Healthcare,2023-11-28
MERCH4565,Business_4565,Services,2023-01-11
MERCH4566,Business_4566,Healthcare,2024-01-07
MERCH4567,Business_4567,Healthcare,2023-11-01
MERCH4568,Business_4568,Technology,2024-05-29
MERCH4569,Business_4569,Technology,2021-09-01
MERCH4570,Business_4570,Healthcare,2024-02-26
MERCH4571,Business_4571,Retail,2023-01-17
MERCH4572,Business_4572,Services,2022-03-03
MERCH4573,Business_4573,Services,2024-03-15
MERCH4574,Business_4574,Technology,2022-08-22
MERCH4575,Business_4575,Healthcare,2023-11-17
MERCH4576,Business_4576,Services,2023-09-25
MERCH4577,Business_4577,Healthcare,2023-09-18
MERCH4578,Business_4578,Education,2022-05-05
MERCH4579,Business_4579,Services,2022-02-25
MERCH4580,Business_4580,Retail,2023-10-18
MERCH4581,Business_4581,Healthcare,2023-08-29
MERCH4582,Business_4582,Education,2022-01-04
MERCH4583,Business_4583,Retail,2022-04-17
MERCH4584,Business_4584,Technology,2023-12-26
MERCH4585,Business_4585,Retail,2022-04-18
MERCH4586,Business_4586,Education,2022-11-25
MERCH4587,Business_4587,Education,2022-09-06
MERCH4588,Business_4588,Retail,2022-09-01
MERCH4589,Business_4589,Healthcare,2022-06-18
MERCH4590,Business_4590,Services,2022-07-29
MERCH4591,Business_4591,Education,2023-06-15
MERCH4592,Business_4592,Services,2023-09-18
MERCH4593,Business_4593,Healthcare,2022-04-24
MERCH4594,Business_4594,Technology,2023-05-11
MERCH4595,Business_4595,Education,2022-09-10
MERCH4596,Business_4596,Education,2021-12-16
MERCH4597,Business_4597,Technology,2023-06-29
MERCH4598,Business_4598,Healthcare,2022-12-25
MERCH4599,Business_4599,Healthcare,2022-12-05
MERCH4600,Business_4600,Retail,2023-12-23
MERCH4601,Business_4601,Services,2022-08-30
MERCH4602,Business_4602,Retail,2024-03-07
MERCH4603,Business_4603,Services,2021-08-24
MERCH4604,Business_4604,Healthcare,2022-03-26
MERCH4605,Business_4605,Retail,2022-10-10
MERCH4606,Business_4606,Healthcare,2021-12-15
MERCH4607,Business_4607,Technology,2024-05-25
MERCH4608,Business_4608,Technology,2024-06-20
MERCH4609,Business_4609,Services,2021-12-13
MERCH4610,Business_4610,Services,2024-04-08
MERCH4611,Business_4611,Healthcare,2022-04-25
MERCH4612,Business_4612,Education,2024-05-10
MERCH4613,Business_4613,Retail,2022-12-20
MERCH4614,Business_4614,Services,2023-10-07
MERCH4615,Business_4615,Technology,2022-07-17
MERCH4616,Business_4616,Services,2021-07-30
MERCH4617,Business_4617,Technology,2023-06-10
MERCH4618,Business_4618,Education,2024-03-31
MERCH4619,Business_4619,Retail,2023-10-09
MERCH4620,Business_4620,Retail,2022-10-16
MERCH4621,Business_4621,Services,2024-01-30
MERCH4622,Business_4622,Education,2022-07-24
MERCH4623,Business_4623,Healthcare,2022-06-14
MERCH4624,Business_4624,Education,2021-10-17
MERCH4625,Business_4625,Healthcare,2022-03-31
MERCH4626,Business_4626,Services,2022-03-07
MERCH4627,Business_4627,Services,2022-06-25
MERCH4628,Business_4628,Healthcare,2022-02-06
MERCH4629,Business_4629,Healthcare,2021-10-29
MERCH4630,Business_4630,Services,2024-02-26
MERCH4631,Business_4631,Technology,2023-07-15
MERCH4632,Business_4632,Services,2021-10-27
MERCH4633,Business_4633,Education,2022-01-14
MERCH4634,Business_4634,Healthcare,2022-07-08
MERCH4635,Business_4635,Education,2022-08-05
MERCH4636,Business_4636,Healthcare,2024-02-10
MERCH4637,Business_4637,Services,2022-11-28
MERCH4638,Business_4638,Healthcare,2023-07-01
MERCH4639,Business_4639,Healthcare,2024-03-21
MERCH4640,Business_4640,Retail,2021-08-06
MERCH4641,Business_4641,Retail,2023-12-17
MERCH4642,Business_4642,Education,2021-07-22
MERCH4643,Business_4643,Healthcare,2023-06-27
MERCH4644,Business_4644,Retail,2024-05-30
MERCH4645,Business_4645,Technology,2021-08-01
MERCH4646,Business_4646,Education,2022-01-02
MERCH4647,Business_4647,Healthcare,2022-04-19
MERCH4648,Business_4648,Technology,2022-03-06
MERCH4649,Business_4649,Education,2023-02-07
MERCH4650,Business_4650,Education,2021-08-17
MERCH4651,Business_4651,Retail,2023-06-15
MERCH4652,Business_4652,Technology,2024-02-25
MERCH4653,Business_4653,Healthcare,2021-12-21
MERCH4654,Business_4654,Technology,2024-01-14
MERCH4655,Business_4655,Healthcare,2022-08-08
MERCH4656,Business_4656,Retail,2023-11-27
MERCH4657,Business_4657,Education,2023-08-04
MERCH4658,Business_4658,Education,2023-01-08
MERCH4659,Business_4659,Healthcare,2022-01-13
MERCH4660,Business_4660,Healthcare,2021-11-15
MERCH4661,Business_4661,Technology,2022-10-30
MERCH4662,Business_4662,Services,2023-10-09
MERCH4663,Business_4663,Services,2022-07-17
MERCH4664,Business_4664,Education,2022-09-03
MERCH4665,Business_4665,Education,2024-04-05
MERCH4666,Business_4666,Education,2023-09-13
MERCH4667,Business_4667,Services,2023-04-11
MERCH4668,Business_4668,Education,2023-09-25
MERCH4669,Business_4669,Services,2024-05-10
MERCH4670,Business_4670,Retail,2022-01-23
MERCH4671,Business_4671,Technology,2021-11-04
MERCH4672,Business_4672,Services,2023-04-28
MERCH4673,Business_4673,Services,2022-05-05
MERCH4674,Business_4674,Services,2023-01-29
MERCH4675,Business_4675,Services,2023-12-11
MERCH4676,Business_4676,Technology,2022-03-07
MERCH4677,Business_4677,Education,2022-12-14
MERCH4678,Business_4678,Services,2023-04-03
MERCH4679,Business_4679,Retail,2022-03-08
MERCH4680,Business_4680,Technology,2022-03-26
MERCH4681,Business_4681,Services,2022-09-25
MERCH4682,Business_4682,Education,2023-05-02
MERCH4683,Business_4683,Retail,2023-05-23
MERCH4684,Business_4684,Technology,2022-10-09
MERCH4685,Business_4685,Education,2022-02-11
MERCH4686,Business_4686,Technology,2022-11-17
MERCH4687,Business_4687,Technology,2022-07-10
MERCH4688,Business_4688,Healthcare,2022-07-03
MERCH4689,Business_4689,Retail,2022-01-10
MERCH4690,Business_4690,Technology,2023-08-09
MERCH4691,Business_4691,Healthcare,2022-01-17
MERCH4692,Business_4692,Services,2023-12-19
MERCH4693,Business_4693,Education,2023-05-27
MERCH4694,Business_4694,Retail,2022-08-22
MERCH4695,Business_4695,Services,2023-02-18
MERCH4696,Business_4696,Retail,2023-01-01
MERCH4697,Business_4697,Retail,2022-11-09
MERCH4698,Business_4698,Retail,2023-12-21
MERCH4699,Business_4699,Retail,2023-06-11
MERCH4700,Business_4700,Healthcare,2023-12-22
MERCH4701,Business_4701,Education,2024-02-27
MERCH4702,Business_4702,Retail,2024-03-20
MERCH4703,Business_4703,Technology,2022-07-26
MERCH4704,Business_4704,Technology,2024-04-09
MERCH4705,Business_4705,Retail,2023-04-08
MERCH4706,Business_4706,Services,2021-12-25
MERCH4707,Business_4707,Technology,2024-03-07
MERCH4708,Business_4708,Education,2022-05-03
MERCH4709,Business_4709,Retail,2023-12-09
MERCH4710,Business_4710,Education,2022-07-13
MERCH4711,Business_4711,Education,2023-04-24
MERCH4712,Business_4712,Retail,2022-03-23
MERCH4713,Business_4713,Healthcare,2023-05-16
MERCH4714,Business_4714,Education,2022-08-11
MERCH4715,Business_4715,Technology,2022-02-22
MERCH4716,Business_4716,Services,2022-01-03
MERCH4717,Business_4717,Technology,2023-08-30
MERCH4718,Business_4718,Services,2022-06-21
MERCH4719,Business_4719,Retail,2021-07-10
MERCH4720,Business_4720,Healthcare,2022-04-19
MERCH4721,Business_4721,Retail,2024-06-23
MERCH4722,Business_4722,Technology,2022-11-03
MERCH4723,Business_4723,Retail,2023-10-24
MERCH4724,Business_4724,Healthcare,2024-06-04
MERCH4725,Business_4725,Technology,2023-04-12
MERCH4726,Business_4726,Technology,2023-07-04
MERCH4727,Business_4727,Services,2022-10-06
MERCH4728,Business_4728,Retail,2024-01-07
MERCH4729,Business_4729,Services,2024-06-13
MERCH4730,Business_4730,Healthcare,2021-07-05
MERCH4731,Business_4731,Education,2022-07-30
MERCH4732,Business_4732,Technology,2021-12-17
MERCH4733,Business_4733,Education,2024-04-03
MERCH4734,Business_4734,Services,2023-10-31
MERCH4735,Business_4735,Technology,2022-01-11
MERCH4736,Business_4736,Retail,2022-04-30
MERCH4737,Business_4737,Retail,2024-01-28
MERCH4738,Business_4738,Technology,2024-03-22
MERCH4739,Business_4739,Education,2022-09-20
MERCH4740,Business_4740,Technology,2023-10-12
MERCH4741,Business_4741,Services,2023-09-21
MERCH4742,Business_4742,Services,2022-08-19
MERCH4743,Business_4743,Services,2021-09-30
MERCH4744,Business_4744,Services,2024-05-02
MERCH4745,Business_4745,Healthcare,2022-05-26
MERCH4746,Business_4746,Retail,2024-04-15
MERCH4747,Business_4747,Services,2022-07-16
MERCH4748,Business_4748,Technology,2022-07-19
MERCH4749,Business_4749,Services,2023-01-15
MERCH4750,Business_4750,Retail,2023-10-15
MERCH4751,Business_4751,Technology,2022-05-29
MERCH4752,Business_4752,Retail,2022-01-18
MERCH4753,Business_4753,Education,2022-06-29
MERCH4754,Business_4754,Healthcare,2023-11-15
MERCH4755,Business_4755,Technology,2022-07-04
MERCH4756,Business_4756,Retail,2023-06-18
MERCH4757,Business_4757,Healthcare,2022-10-02
MERCH4758,Business_4758,Healthcare,2023-04-29
MERCH4759,Business_4759,Technology,2022-10-03
MERCH4760,Business_4760,Technology,2022-12-05
MERCH4761,Business_4761,Services,2022-08-29
MERCH4762,Business_4762,Services,2023-04-14
MERCH4763,Business_4763,Healthcare,2021-09-16
MERCH4764,Business_4764,Healthcare,2021-10-23
MERCH4765,Business_4765,Healthcare,2021-08-27
MERCH4766,Business_4766,Education,2023-07-25
MERCH4767,Business_4767,Services,2023-02-07
MERCH4768,Business_4768,Education,2024-06-12
MERCH4769,Business_4769,Technology,2023-07-20
MERCH4770,Business_4770,Services,2023-09-30
MERCH4771,Business_4771,Retail,2022-01-10
MERCH4772,Business_4772,Healthcare,2023-02-14
MERCH4773,Business_4773,Education,2022-09-04
MERCH4774,Business_4774,Education,2023-09-25
MERCH4775,Business_4775,Retail,2023-11-10
MERCH4776,Business_4776,Retail,2024-05-22
MERCH4777,Business_4777,Services,2023-06-04
MERCH4778,Business_4778,Services,2023-08-19
MERCH4779,Business_4779,Healthcare,2023-02-02
MERCH4780,Business_4780,Services,2024-02-20
MERCH4781,Business_4781,Retail,2022-03-14
MERCH4782,Business_4782,Technology,2022-07-05
MERCH4783,Business_4783,Retail,2022-05-27
MERCH4784,Business_4784,Healthcare,2023-04-09
MERCH4785,Business_4785,Healthcare,2021-09-17
MERCH4786,Business_4786,Services,2022-08-19
MERCH4787,Business_4787,Retail,2023-02-28
MERCH4788,Business_4788,Technology,2021-10-15
MERCH4789,Business_4789,Technology,2023-07-02
MERCH4790,Business_4790,Education,2023-07-15
MERCH4791,Business_4791,Services,2023-05-15
MERCH4792,Business_4792,Technology,2023-02-03
MERCH4793,Business_4793,Retail,2023-12-30
MERCH4794,Business_4794,Education,2022-11-10
MERCH4795,Business_4795,Services,2023-08-25
MERCH4796,Business_4796,Technology,2022-05-10
MERCH4797,Business_4797,Services,2024-02-24
MERCH4798,Business_4798,Healthcare,2022-09-04
MERCH4799,Business_4799,Technology,2022-08-21
MERCH4800,Business_4800,Technology,2023-02-25
MERCH4801,Business_4801,Technology,2022-09-25
MERCH4802,Business_4802,Education,2023-02-05
MERCH4803,Business_4803,Technology,2024-03-12
MERCH4804,Business_4804,Education,2021-08-15
MERCH4805,Business_4805,Technology,2023-02-15
MERCH4806,Business_4806,Services,2023-04-04
MERCH4807,Business_4807,Services,2022-09-30
MERCH4808,Business_4808,Technology,2024-06-06
MERCH4809,Business_4809,Retail,2024-06-02
MERCH4810,Business_4810,Education,2021-08-10
MERCH4811,Business_4811,Education,2023-10-07
MERCH4812,Business_4812,Healthcare,2023-05-10
MERCH4813,Business_4813,Technology,2023-03-19
MERCH4814,Business_4814,Technology,2022-01-05
MERCH4815,Business_4815,Healthcare,2023-06-17
MERCH4816,Business_4816,Healthcare,2022-08-14
MERCH4817,Business_4817,Services,2024-03-19
MERCH4818,Business_4818,Education,2023-05-12
MERCH4819,Business_4819,Healthcare,2023-07-31
MERCH4820,Business_4820,Technology,2021-10-03
MERCH4821,Business_4821,Education,2024-02-05
MERCH4822,Business_4822,Retail,2021-12-09
MERCH4823,Business_4823,Technology,2022-03-27
MERCH4824,Business_4824,Services,2024-04-30
MERCH4825,Business_4825,Services,2022-02-03
MERCH4826,Business_4826,Technology,2023-07-03
MERCH4827,Business_4827,Education,2022-08-24
MERCH4828,Business_4828,Technology,2022-10-11
MERCH4829,Business_4829,Education,2022-04-08
MERCH4830,Business_4830,Retail,2024-04-25
MERCH4831,Business_4831,Services,2024-01-20
MERCH4832,Business_4832,Retail,2022-03-08
MERCH4833,Business_4833,Retail,2022-03-07
MERCH4834,Business_4834,Education,2023-03-30
MERCH4835,Business_4835,Education,2021-10-03
MERCH4836,Business_4836,Retail,2023-08-21
MERCH4837,Business_4837,Services,2023-08-09
MERCH4838,Business_4838,Services,2023-11-22
MERCH4839,Business_4839,Retail,2022-04-09
MERCH4840,Business_4840,Healthcare,2021-07-04
MERCH4841,Business_4841,Technology,2022-06-03
MERCH4842,Business_4842,Healthcare,2023-03-20
MERCH4843,Business_4843,Technology,2023-04-08
MERCH4844,Business_4844,Retail,2021-11-17
MERCH4845,Business_4845,Retail,2022-07-05
MERCH4846,Business_4846,Technology,2023-05-27
MERCH4847,Business_4847,Education,2022-03-19
MERCH4848,Business_4848,Retail,2023-08-30
MERCH4849,Business_4849,Education,2022-06-22
MERCH4850,Business_4850,Healthcare,2022-10-05
MERCH4851,Business_4851,Healthcare,2022-12-27
MERCH4852,Business_4852,Healthcare,2023-01-13
